Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Workout_Frequency (days/week),Experience_Level,BMI,Calories,Burns Calories (per 30 min),cal_from_macros,pct_HRR,pct_maxHR,lean_mass_kg,expected_burn
50.87,Female,49.82,1.61,190.29,129.24,55.05,1.36,896.78,Yoga,21.15121911,1.98,1,19.22,1262,350.96,1529.42,0.548580302,0.679173892,39.28246264,954.6112
39.92,Female,57.36,1.71,168.08,142.9,60.98,1.87,1457.48,Yoga,20.46908792,4.97,2.99,19.62,1735,344.63,1549.24,0.764892624,0.850190386,45.61893117,1288.9162
32.99,Male,46.09,1.89,193.06,144.39,50.03,1.45,1044,Yoga,16.39102743,3.05,2,12.9,1438,339.06,1430.6,0.659721737,0.747902207,38.53537546,983.274
57.41,Male,108.85,1.91,198,155.8,55.93,1.5,1983.3,HIIT,28.64542291,2.98,2.02,29.84,2706,357.41,2444.78,0.702963328,0.786868687,77.66945716,1072.23
57.39,Male,75.84,1.67,185.93,152.89,65.16,1.05,1007.16,Cardio,25.3565247,3.04,1.99,27.19,2144,360.68,2188.22,0.726422125,0.822298715,56.60961166,757.428
50.06,Female,56.07,1.6,195.96,139.98,60.78,1.88,1467.53,Yoga,27.76520521,5.01,3.01,21.9,1735,361.38,1717.48,0.585885486,0.714329455,40.50204944,1358.7888
39.67,Female,76.94,1.92,178.78,137,67.91,1.13,811.57,Yoga,24.90541683,4,1.97,20.87,2287,371.43,2243.77,0.623162262,0.766304956,57.77777229,839.4318
23.37,Male,60.61,1.59,190.69,123.29,52.1,1.8,2570.04,HIIT,26.55356372,3.97,2.98,23.97,1617,353.54,1787.37,0.513673425,0.646546751,44.51588503,1272.744
47.27,Male,97.6,1.9,199.08,147.73,63.97,0.75,741.15,Strength,28.45905961,3.03,1,27.04,2617,347.15,1896.33,0.619939309,0.742063492,69.82395782,520.725
49.94,Male,51.05,1.69,161.86,156.53,60.02,1.32,870.41,Yoga,22.1608442,1.99,1,17.87,1432,356.86,2114.79,0.947663001,0.967070308,39.73688903,942.1104
48.16,Male,128.37,1.61,192.92,166.93,62.04,1.06,1144.8,Strength,35,4,2,49.52,3453,374.76,2158.76,0.801421149,0.865280945,83.4405,794.4912
40.98,Female,44.1,1.77,182.1,165.05,58.15,1.19,1175.96,Strength,15.06274498,3.02,1,14.08,1179,164.89,2213.67,0.862444534,0.906370126,37.45732946,392.4382
45.22,Female,52.36,1.88,194.12,153.28,71.1,1.07,1413.58,HIIT,14.04663679,4.01,2.01,14.81,1702,330.71,2664.36,0.66802146,0.789614671,45.00518097,707.7194
19.8,Male,76.05,1.77,197.08,132.99,52.97,1.42,1532.32,Strength,26.3024975,4,1.99,24.27,2065,353.68,2003.8,0.55527028,0.674802111,56.04695065,1004.4512
35.68,Female,47.75,1.68,193.81,143.69,56.07,1.22,1075.55,Cardio,20.16362569,3.01,1.02,16.92,1268,332.34,2195.6,0.636126035,0.741396213,38.12186873,810.9096
38.96,Female,101.99,1.94,192.17,133.24,50.11,0.89,587.4,Yoga,27.19967077,3.01,1,27.1,2700,368.3,2260.43,0.585175278,0.693344435,74.24905578,655.574
31.94,Female,86.24,1.6,176.08,144.92,60.21,2,2851.2,HIIT,35,5.01,2.96,33.69,2540,343.36,1598.24,0.731077932,0.823034984,56.056,1373.44
22.09,Female,70.57,1.77,196.97,158.01,56.07,1.5,1317.6,Cardio,24.41706302,3,1,22.53,2138,342.32,1953.13,0.723491838,0.802203381,53.33887863,1026.96
30.51,Female,77.23,1.77,166.11,129.93,61.91,1.41,1016.89,Yoga,24.20188228,4.01,2.02,24.65,2151,350.6,2285.02,0.652783109,0.782192523,58.53888632,988.692
42.19,Female,45.09,1.6,165.88,163.22,64.05,1.32,1268.26,Cardio,23.5787926,2.99,2.01,17.61,1300,178.93,2130.6,0.973878032,0.983964312,34.45832242,472.3752
41.42,Female,81.32,1.87,166.85,128.54,58.93,1.87,2669.99,HIIT,24.42559038,5.01,2.98,23.25,2165,345.11,2520.94,0.645014826,0.770392568,61.45710991,1290.7114
52.04,Male,105.02,1.99,186.99,130.03,67.03,0.93,817.66,Cardio,27.87282148,1.99,1,26.52,2536,373.37,2316.3,0.525175058,0.69538478,75.74796288,694.4682
36.73,Female,73.46,1.76,191.76,121.48,52.01,1.22,879.13,Yoga,27.51298295,3,2.01,23.72,2147,332.02,1696.5,0.497101968,0.633500209,53.24896272,810.1288
38.95,Male,58.99,1.93,165.11,135.71,57.95,1.35,1456.78,Strength,16.4449444,4.01,1.99,15.84,1689,333.92,2065,0.725643897,0.821936891,49.2891273,901.584
22.85,Female,86.85,1.91,163.79,129.08,58,1.88,1465.27,Yoga,25.22948234,4.97,2.99,23.81,2433,346.71,1618.82,0.671897155,0.788082301,64.93819459,1303.6296
21.15,Male,89.27,1.6,198.13,121.48,66.95,1.71,1779.77,Cardio,34.95029627,3.98,3.01,34.87,2414,333.93,2385.71,0.415688367,0.613132792,58.06987052,1142.0406
42.05,Male,57.48,1.57,166.99,122.14,52.26,1.83,1427.4,Yoga,25.15392984,4,3,23.32,1683,331.38,2365.57,0.609082193,0.731421043,43.02152113,1212.8508
44.91,Female,59.04,1.51,169.22,142.49,64.93,1.15,1243.04,Strength,28.22447653,4.02,2.01,25.89,1608,331.45,1887.19,0.743695465,0.842039948,42.37626905,762.335
51.77,Female,86,1.8,190,136.18,66.07,1.7,1985.94,Strength,29.21606897,5,2.98,26.54,2402,361.44,1703.41,0.565722585,0.716736842,60.87418069,1228.896
36.56,Female,76.44,1.77,179.89,128.08,56.93,1.36,1793.7,HIIT,25.57677499,3.98,1.99,24.4,1962,355.42,1864.26,0.578643461,0.711990661,56.88911319,966.7424
31.07,Male,53.08,1.76,171.81,132.59,69.19,1.21,1161.6,Cardio,21.67324996,3.98,2,17.14,1545,363.78,1381.45,0.617813292,0.771724579,41.57583892,880.3476
45.59,Male,108.62,1.64,184.96,169.39,62.89,1.4,1386,Strength,35,2.99,1,40.39,2996,363.48,2061.42,0.872450233,0.915819637,70.603,1017.744
52.8,Female,94.04,1.95,177.02,138.02,50.06,0.88,1065.77,HIIT,27.6943727,3.01,1.01,24.73,2542,370.32,1300.34,0.692816635,0.779685911,67.99621191,651.7632
29.92,Female,60.26,1.55,171.71,119.26,51.96,1.3,1716,HIIT,25.49254858,3,2,25.08,1587,363.54,1583.97,0.562004175,0.694543125,44.89819023,945.204
20.72,Female,100.38,1.84,181.11,131.63,49.99,1.31,1298.08,Strength,32.04444109,1.97,1.01,29.65,2677,375.87,1359.81,0.622635754,0.72679587,68.21379003,984.7794
28.6,Female,87.41,1.86,176.86,123.28,71.98,1.52,1579.58,Cardio,27.5030497,4.03,2.99,25.27,2358,363.34,1345.97,0.489130435,0.697048513,63.36958426,1104.5536
31.96,Female,84.31,1.74,195.18,127.09,63.22,1.45,1436.8,Strength,30.83901314,2.99,1.01,27.85,2360,363.17,1472.71,0.484010306,0.651142535,58.30962803,1053.193
30.87,Female,48.74,1.51,194.68,130.93,60.18,1.47,1292.42,Cardio,25.24861104,2.01,1,21.38,1307,165.32,1837.5,0.526022305,0.672539552,36.43382698,486.0408
26.16,Female,110.74,1.9,191.05,167.32,56.67,1.03,1018.77,Strength,33.15332273,1.99,1,30.68,2868,360.61,1437.15,0.823411222,0.875791678,74.02601041,742.8566
31.98,Female,84.22,1.74,194.87,127.31,63.1,1.45,1754.5,HIIT,28.97029786,2.96,1,27.82,2329,362.54,1481.28,0.487288457,0.653307333,59.82121514,1051.366
23.26,Male,44.19,1.62,195.85,122.12,57.93,0.57,689.07,HIIT,21.87566778,1.98,1,16.84,1055,348.41,2077.04,0.465414733,0.623538422,34.52314241,397.1874
49.23,Female,70.3,1.67,185.98,165.71,49.7,0.94,1137.4,HIIT,24.32365812,3.01,1,25.21,1925,350.5,1337.6,0.851262107,0.891009786,53.20046834,658.94
28.28,Male,85.11,1.79,181.98,138.64,54.73,1.35,1777.54,HIIT,27.77272129,4.01,1.97,26.56,2321,347.86,1323.03,0.659410609,0.761841961,61.47263691,939.222
21.93,Female,61.58,1.52,169.11,166.09,60.95,1.83,2144.39,Strength,26.10397144,4.99,3.02,26.65,1779,362.62,2443.31,0.972078402,0.982141801,45.50517439,1327.1892
25.34,Male,40.94,1.67,185.72,138.49,71.33,1.02,733.79,Yoga,17.71954996,3.01,1.99,14.68,907,362.78,2386.68,0.587114258,0.74569244,33.68561624,740.0712
50.67,Male,48.56,1.77,198.76,154.91,74.08,1.47,1293.6,Cardio,15.48709615,2.02,1,15.5,1282,334.23,3100.5,0.648299647,0.779382169,41.03946611,982.6362
22.79,Male,57.48,1.71,179.23,148.8,57.88,1.14,820.8,Yoga,19.46569266,2.99,2,19.66,1722,338.7,1440.46,0.749237742,0.830218155,46.29111986,772.236
49.15,Male,60.97,1.87,180.17,130.61,61.04,1.15,826.62,Yoga,23.13125129,4,1.98,17.44,1590,335.66,1592.19,0.583983883,0.724926458,46.86687609,772.018
46.31,Male,109.01,1.64,184.81,169.21,62.7,1.4,1234.24,Cardio,35,3.02,1.02,40.53,2842,362.68,2066.42,0.872246335,0.915588983,70.8565,1015.504
23.07,Male,116.79,1.79,178.26,127.23,68.9,1,957.6,Cardio,35,3.99,1.97,36.45,2931,347.89,2347.02,0.533376006,0.71373275,75.9135,695.78
51.09,Male,48.78,1.77,198.81,154.9,73.94,1.46,961.85,Yoga,17.49300513,1.98,1,15.57,1261,335.2,3093.01,0.648354288,0.779135858,40.2469121,978.784
32.12,Male,67.93,1.92,167.5,165.05,53.67,1.44,1425.6,Strength,21.81795731,1.98,1,18.43,1931,368.08,1880.72,0.978476676,0.985373134,53.1090616,1060.0704
18.85,Female,72.3,1.75,168.99,140.32,63.95,1.2,864,Yoga,26.52133579,4,2,23.61,2047,336.89,1321.41,0.727056359,0.830344991,53.12507422,808.536
43.27,Female,54.42,1.72,172.78,159.71,71.18,1.02,1348.64,HIIT,23.16169967,4.01,2.02,18.4,1376,328.57,1936.23,0.871358268,0.924354671,41.81540304,670.2828
34.09,Female,53.6,1.52,189.8,132.13,59.79,1.14,753.08,Yoga,29.76443956,2.97,1.01,23.2,1674,344.25,1781.28,0.556418737,0.696153846,37.64626039,784.89
28.36,Female,55.86,1.5,192.87,128.08,56.21,1.94,2774.2,HIIT,26.66566699,5.04,3,24.83,1664,327.79,1288.1,0.525903703,0.664074247,40.96455842,1271.8252
40.35,Male,56.65,1.78,198.35,153.41,56.91,1.78,2082.6,Strength,21.91989707,5.01,3,17.88,1528,334.17,1760.73,0.6822681,0.773430804,44.23237831,1189.6452
51.89,Female,50.02,1.78,169.9,132.22,66.58,0.85,1026.63,HIIT,21.18939802,1.99,1,15.79,1367,351.3,2257.05,0.635307782,0.778222484,39.42106311,597.21
40.62,Female,66.86,1.69,186.95,142.11,67.96,0.77,507.28,Yoga,24.98047152,1.98,1,23.41,1721,350.18,1667.16,0.62316161,0.760149773,50.15805674,539.2772
39.74,Male,72.14,1.6,173.14,130.3,67.03,0.87,573.68,Yoga,28.89200445,3,1,28.18,1944,357.13,1436.91,0.596268024,0.752570174,51.29730799,621.4062
43.71,Female,69.37,1.75,192.31,155.03,68.93,1.03,679.18,Yoga,29.18422975,3.02,1,22.65,1951,348.68,1817.22,0.697844059,0.806146326,49.12489982,718.2808
25.9,Female,74.05,1.66,177.01,124.8,71.78,0.91,799.34,Cardio,26.78257169,2.02,1,26.87,2033,334.7,1649.34,0.503848712,0.705044913,54.21750566,609.154
50.94,Male,109.44,1.78,181.71,156.79,64.02,0.54,652.81,HIIT,35,3.01,1,34.54,2858,345.38,1442,0.788257286,0.862858401,71.136,373.0104
45.73,Female,60.19,1.68,165.2,147.23,62.09,1.16,1253.84,Strength,24.31811994,3.99,2.01,21.33,1578,350.59,1997.11,0.825720105,0.89122276,45.55292361,813.3688
19.98,Female,55,1.6,171.99,168.31,66.77,1.12,1073.41,Cardio,26.64653467,4.02,1.98,21.48,1656,363.38,2578.69,0.965025661,0.978603407,40.34440593,813.9712
41.88,Male,48.48,1.5,173.32,130.67,63.14,1.15,1516.74,HIIT,17.83528274,3,1.99,21.55,1233,365.62,2129.56,0.612906154,0.753923379,39.83345493,840.926
28.67,Male,86.07,1.65,183.29,128.02,71.1,1.66,1293.8,Yoga,34.43070922,4.02,2.99,31.61,2350,348.17,1549.58,0.507353597,0.698455999,56.43548857,1155.9244
29.87,Female,121.88,2,178.86,160.02,59.89,1.24,892.06,Yoga,30.75578412,3.98,1.99,30.47,3268,349.74,1921.8,0.84164075,0.894666219,84.39485032,867.3552
38.85,Male,61.16,1.64,194.79,127.19,53.96,0.95,837.52,Cardio,23.12401131,2.99,1.02,22.74,1680,339.31,3313.83,0.519988639,0.652959598,47.01735468,644.689
19.09,Male,56.9,1.87,178.17,138.12,69.93,0.62,545.1,Cardio,21.7095349,3.01,1,16.27,1640,333.23,2209.6,0.629988914,0.775214683,44.54727464,413.2052
47.01,Female,62.16,1.54,189.67,131.19,61.39,1.95,2797.08,HIIT,31.05306782,4,3.04,26.21,1863,350.6,1818.14,0.544122233,0.691675014,42.85741304,1367.34
54.01,Female,83.77,1.86,168.19,141.9,55.99,1.54,1200.28,Yoga,27.53436243,5.01,2.99,24.21,2501,338.47,3688.24,0.765686275,0.843688685,60.70446459,1042.4876
31.28,Male,63.39,1.8,165.81,156.46,65.88,0.59,518.26,Cardio,22.7012569,2.01,1,19.56,1759,340.94,1853.14,0.906434504,0.943610156,48.99967325,402.3092
29.49,Female,87.73,1.93,185.73,142.89,65.78,1.87,1943.3,Cardio,26.96373034,5,2.99,23.55,2645,373.47,3090.51,0.642851188,0.769342594,64.07471938,1396.7778
46.98,Male,89.79,1.84,168.22,159.02,65.03,1.45,1914,HIIT,28.23297163,3.02,2,26.52,2281,374,2461.14,0.910844074,0.945309713,64.43961477,1084.6
56.9,Female,80.95,1.86,161.8,144.97,69.94,1.81,1880.95,Cardio,26.71281668,4.97,2.99,23.4,2227,346.73,1822.56,0.816786414,0.895982695,59.3259749,1255.1626
28.88,Female,85.93,1.65,183.39,128.01,70.67,1.67,1301.6,Yoga,30.98802214,4.01,2.99,31.56,2531,348.56,1549.68,0.508694109,0.698020612,59.30199258,1164.1904
21.92,Female,57.29,1.72,173.08,127.46,62.9,1,960,Cardio,19.48440391,2.98,2,19.37,1663,333.52,1320.17,0.585950263,0.736422464,46.127385,667.04
37.43,Female,77.09,1.82,192.11,121.01,49.91,1.48,1598.4,Strength,24.79724155,3.99,2,23.27,2216,344.29,1525.81,0.5,0.629899537,57.97380649,1019.0984
47.07,Male,66.84,1.75,199.23,145.97,55.83,1.13,1490.36,HIIT,23.43837006,3.01,1.99,21.83,1661,201,1888.64,0.628591353,0.732670783,51.17379345,454.26
20.03,Female,63.44,1.78,188.11,137.31,61.06,1.7,1766.64,Cardio,18.11568096,3.99,2.99,20.02,1791,363.88,2157.8,0.600157418,0.729945245,51.947412,1237.192
31.34,Female,64.91,1.62,186.17,128,63.14,0.58,573.16,Strength,27.06158882,1.99,1,24.73,1823,345.25,1955.31,0.527188491,0.687543643,47.3443227,400.49
46.78,Male,79.36,1.77,171.63,148.55,68.07,0.73,481.8,Yoga,24.82599159,3.01,1,25.33,2020,348.16,2041.41,0.777134029,0.865524675,59.65809308,508.3136
40.85,Male,78.49,1.72,172.15,132.31,61.92,1,961.6,Cardio,27.62351737,3.95,2.02,26.53,2132,358.61,2190.2,0.638573891,0.768573918,56.80830122,717.22
24.14,Male,59.48,1.5,199.09,132.36,60.22,1.25,903,Yoga,29.64615288,3,2.04,26.44,1696,368.36,2801.53,0.519478649,0.664824954,41.84646827,920.9
42.82,Male,113.21,1.83,160.84,134.09,63.08,1.44,1557.79,Strength,31.84243479,4.01,2.02,33.81,2897,154.53,2291.77,0.726370704,0.83368565,77.16117958,445.0464
57.95,Male,50.39,1.67,191.2,125.42,71.98,1.39,1499.95,Strength,23.73894992,4.01,1.99,18.07,1465,357.58,1257.12,0.448246938,0.655962343,38.42794313,994.0724
43.79,Female,77.36,1.79,197.87,164.88,52.92,1.4,1386,Strength,28.64744369,3.02,1,24.14,2144,361.43,1692.35,0.772404277,0.833274372,55.19833756,1012.004
52.07,Female,71.11,1.58,180.39,163.54,67.16,1.03,741.6,Yoga,30.55452449,2.99,2,28.49,2075,352.76,2441.66,0.851187848,0.906591274,49.38267763,726.6856
42.85,Female,65.91,1.83,177.98,136.52,58.92,1.12,1206.58,Strength,21.15231942,3.03,1.97,19.68,1722,341.72,1842.76,0.651772216,0.767052478,51.96850627,765.4528
23.13,Female,106.75,1.94,198.19,120.04,72.92,1.36,898.42,Yoga,30.74903295,2.01,1.01,28.36,2658,343.6,1231.77,0.376147521,0.605681417,73.92540733,934.592
58.08,Female,75.8,1.78,161.11,139.85,63.2,1.05,1134,Strength,24.98725949,3.98,2,23.92,2104,348.77,1232.03,0.782861812,0.868040469,56.85965731,732.417
59.23,Female,55,1.57,164.25,168.96,63.71,0.58,574.2,Strength,24.59493625,3.02,1,22.31,1515,352.6,2145.71,1.046847026,1.028675799,41.47278506,409.016
41.17,Male,62.12,1.64,165.7,130.76,67.8,1.92,1499.9,Yoga,21.63789549,4,3.02,23.1,1791,351.29,1756.66,0.643105209,0.789136995,48.67853932,1348.9536
54.12,Male,55.19,1.71,164.11,151.95,67.04,0.78,685.78,Cardio,20.23224089,2,1,18.87,1574,350.97,2295,0.874729577,0.925903358,44.02382626,547.5132
37.62,Male,76.51,1.58,199.21,129.7,52.96,0.74,734.6,Strength,30.48761063,2,1.03,30.65,1934,350.31,1635.19,0.524717949,0.651071733,53.18392911,518.4588
54.95,Male,129.82,1.73,187.56,154.92,60.09,0.68,672.59,Strength,35,2.99,1,43.38,3438,362.37,2004.85,0.743939751,0.825975688,84.383,492.8232
49.71,Male,57.21,1.6,196.16,140.51,60.78,1.89,2214.7,Strength,23.78008422,4.99,3.02,22.35,1635,360.65,1711.31,0.58893485,0.716303018,43.60541382,1363.257
36,Female,55.99,1.95,182.56,128.34,63.98,1.07,1152.71,Strength,15.6112423,3.98,1.97,14.72,1595,345.52,2287.63,0.542755945,0.703001753,47.24926544,739.4128
41.75,Male,71.82,1.69,176.87,148.29,61.17,1.07,1412.4,HIIT,26.89685119,3,2,25.15,1854,338.67,1757.98,0.75298185,0.838412393,52.50268148,724.7538
52.06,Male,79.69,1.59,165.62,162.77,59.07,1.39,998.3,Yoga,30.37583006,3.01,1.97,31.52,2154,355.92,2031.03,0.973251994,0.982791933,55.48350102,989.4576
53.88,Female,69.62,1.52,180.05,138.62,64.86,0.76,666.98,Cardio,34.46061061,2.02,1,30.13,1773,345.02,3246.99,0.640333362,0.769897251,45.6285229,524.4304
24,Male,72.44,1.76,174.65,127.27,67.98,0.87,1050.79,HIIT,25.48236732,2.99,1,23.39,1970,371.22,1749.72,0.55582638,0.728714572,53.98057311,645.9228
18.1,Male,64.87,1.55,184.23,160.96,58.98,1.41,1524.07,Strength,27.99183126,3,2.01,27,1837,358.45,1912.76,0.814211577,0.873690496,46.71169906,1010.829
25.21,Male,57.66,1.58,188.18,144.57,51.98,1.35,972,Yoga,23.25683244,3.01,2,23.1,1522,367.01,1770.74,0.679809104,0.7682538,44.25011041,990.927
59.04,Male,85.96,1.67,189.97,144.1,70.87,1.98,1543.21,Yoga,32.62717174,5,2.99,30.82,2359,366.5,1717.81,0.614861461,0.758540822,57.91368317,1451.34
35.73,Male,90.2,1.65,169.33,157.33,70.98,1.39,999.13,Yoga,32.81620436,3.97,1.98,33.13,2744,352.51,1923.96,0.877986782,0.929132463,60.59978367,979.9778
58.54,Female,59.73,1.76,193.94,119.29,53.13,1.73,2024.1,Strength,20.50905376,5,3,19.28,1701,337.13,1619.2,0.469852993,0.61508714,47.47994219,1166.4698
24.98,Female,62.26,1.64,173.72,141.81,60.96,1.2,1190.16,Strength,25.69841215,3.02,1.02,23.15,1830,363.3,2222.41,0.717009578,0.816313608,46.2601686,871.92
20.71,Female,50.44,1.53,170.57,154.38,67.14,1.08,1306.8,HIIT,26.28065808,2.99,1,21.55,1322,336.32,1696.6,0.843469013,0.905082957,37.18403607,726.4512
31.18,Female,61.1,1.76,188.38,149.74,67.18,1.81,2119.33,Strength,21.46769729,3.99,3.01,19.72,1766,356.51,1479.79,0.681188119,0.794882684,47.98323696,1290.5662
30.96,Female,60.31,1.76,189.52,150.2,67.13,1.81,1409.63,Yoga,22.05837238,4.02,2.98,19.47,1646,355.77,1483.2,0.678731923,0.792528493,47.00659562,1287.8874
32.77,Female,78.01,1.71,187.04,135.97,57.81,1.08,714.1,Yoga,25.4764282,3.03,1.02,26.68,2132,364.95,2790.9,0.604813124,0.726956801,58.13583836,788.292
40.01,Female,93.4,1.93,187.86,157.25,59.91,1.38,1364.96,Strength,28.00412426,3.01,1,25.07,2562,361.03,2033.75,0.760765924,0.837059512,67.24414794,996.4428
34.26,Female,64.6,1.62,173.92,145.28,61.92,1.75,1363.95,Yoga,27.42803074,5,2.99,24.62,1937,364.6,1670.84,0.744285714,0.835326587,46.88149214,1276.1
46.04,Female,58.37,1.53,196.35,140.27,61.87,1.83,1903.2,Cardio,25.0626729,4,3,24.93,1699,333.87,1569.46,0.582986318,0.714387573,43.74091783,1221.9642
36.25,Male,100.15,1.99,189.08,147.66,73.06,1.32,870.41,Yoga,27.62668989,2.97,1,25.29,2438,346.57,1563.38,0.642992587,0.780939285,72.48187007,914.9448
46.71,Female,49.81,1.69,177.6,146.82,64.16,1.48,1419.62,Cardio,21.46797768,2.99,1.99,17.44,1489,359.13,1990.38,0.728667137,0.826689189,39.11680032,1063.0248
33.42,Female,53.23,1.52,193.8,125.95,73.07,1.02,1231.96,HIIT,29.07111829,2,1,23.04,1430,335.88,1934.5,0.438002154,0.649896801,37.75544374,685.1952
48.17,Male,87.27,1.76,182.86,156.3,66.69,1.81,1882.4,Cardio,28.17904622,5,3,28.17,2539,366.21,2771.14,0.771369545,0.854752269,62.67814636,1325.6802
46.89,Female,127.97,1.65,198.01,156.66,59.92,0.78,686.4,Cardio,35,2,1,47,3256,379.1,1943.65,0.700557607,0.791172163,83.1805,591.396
43.12,Female,61.54,1.58,164.76,148.73,50.08,1.88,1955.2,Cardio,25.54627199,4.98,3,24.65,1730,367.34,2732.88,0.860219742,0.902706968,45.81882422,1381.1984
28.94,Female,58.86,1.61,197.99,121.61,71.91,1.19,1572.11,HIIT,24.42753648,3.01,2.01,22.71,1653,349.59,1746.97,0.394194162,0.614222941,44.48195203,832.0242
41.25,Male,94.19,2,179.28,136.05,69.12,1.19,1441.21,HIIT,26.34411982,3,1.01,23.55,2650,259.83,2843.28,0.607570806,0.758868809,69.37647355,618.3954
55.03,Male,117.69,1.72,162.91,167.89,66.89,0.76,667.58,Cardio,35,2.99,1,39.78,3159,345.59,1676.26,1.051864195,1.030569026,76.4985,525.2968
32.94,Male,58.21,1.67,175.27,124.06,54.93,0.91,801.53,Cardio,21.84388849,3,1.01,20.87,1647,360.7,1977.03,0.574455709,0.707822217,45.49467251,656.474
19.43,Male,73.14,1.79,177.57,124.57,61.13,0.8,528.48,Yoga,22.33288705,2.98,1.01,22.83,2012,333.91,1748.47,0.544829955,0.701526159,56.80572641,534.256
55.58,Male,90.55,1.61,162.83,168.02,51.16,1.39,999.97,Yoga,33.41867906,2.98,1.99,34.93,2494,341.62,2166.56,1.046476225,1.031873733,60.28938611,949.7036
40.99,Female,55.17,1.55,175.29,169.11,64.97,1.45,1914,HIIT,27.9418207,4,2,22.96,1574,337.65,1732.4,0.943981146,0.964744138,39.75449752,979.185
49.83,Male,96.19,1.72,188,124.9,61.97,1.47,1056.64,Yoga,32.96468235,3.01,1.98,32.51,2767,355.96,2409.28,0.499325557,0.664361702,64.48127205,1046.5224
29.05,Male,68.77,1.72,170.91,167.48,62.22,1.09,786.11,Yoga,23.49214911,4,2.02,23.25,2020,345.41,1876.92,0.968442359,0.979930958,52.61444906,752.9938
21.99,Male,55.08,1.62,166.07,144.44,67.92,1.62,1899.77,Strength,22.8261404,4,3.03,20.99,1724,343.51,1556.38,0.779623026,0.869753718,42.50736187,1112.9724
31.25,Female,70.49,1.98,199.3,129.16,60.83,0.72,475.2,Yoga,24.44178705,2.02,1,17.98,1666,354.31,1947.28,0.493464288,0.648068239,53.26098431,510.2064
44,Male,47.68,1.76,189.24,123.53,52.06,0.89,781.06,Cardio,17.86792262,1.99,1,15.39,1365,365.13,2216.15,0.520994314,0.652768971,39.16057449,649.9314
50.85,Male,54.48,1.53,167.08,134.74,68.94,1.1,1188.99,Strength,25.06865657,4.01,2.01,23.27,1594,329.57,1901.47,0.670470756,0.806440029,40.8225959,725.054
18,Male,68.33,1.8,173.81,152.89,50,1.09,786.11,Yoga,22.38317363,4.03,2.02,21.09,1989,338.49,2374.47,0.831031419,0.879638686,53.03557746,737.9082
36.39,Male,122.12,1.93,194.76,131.74,54.24,1.49,1072.8,Yoga,35,3,2,32.78,3360,375.36,1656.72,0.551522915,0.676422263,79.378,1118.5728
26.86,Male,77.07,1.7,195.71,149.34,56.4,0.96,1161.6,HIIT,31.33602698,2.98,1,26.67,2107,352.48,3375.7,0.667145216,0.763067804,52.919324,676.7616
58.92,Female,65.25,1.52,160.72,161.85,61.07,1.41,1351.34,Cardio,27.86238964,2.98,1.98,28.24,1727,331.27,1620.41,1.011339689,1.007030861,47.06979076,934.1814
41.97,Female,98.2,1.91,192.72,135.86,72.87,1.02,979.2,Cardio,26.04188898,3.02,2,26.92,2710,341.1,1846.68,0.525573634,0.704960565,72.62686502,695.844
18.78,Male,73.44,1.79,177.22,125.31,61.02,0.8,968.88,HIIT,27.96414562,2.96,1.01,22.92,1916,332.86,1753.68,0.553270224,0.707087236,52.90313146,532.576
38.01,Male,77.35,1.58,198.89,129.96,53.08,0.74,487.51,Yoga,34.8693168,2.02,1,30.98,2140,350.94,1651.74,0.527261505,0.653426517,50.37858346,519.3912
52.9,Male,61.48,1.64,170.09,124.34,73.69,0.54,653.4,HIIT,27.03500823,2.99,1,22.86,1722,363.04,1835.7,0.525414938,0.731024752,44.85887694,392.0832
36.35,Female,47.86,1.68,193.95,143.96,56.07,1.22,1474.86,HIIT,18.74507247,2.98,1,16.96,1356,331.93,2201.88,0.637438352,0.742253158,38.88860832,809.9092
52.27,Male,58.16,1.56,166.33,151.89,68.36,1.65,1716,Cardio,24.85849555,4.06,3,23.9,1688,353.61,2372.21,0.852607941,0.913184633,43.70229899,1166.913
45.2,Male,89.95,1.81,177.71,153.38,70.31,1.71,1334.83,Yoga,29.42943241,5.01,3.01,27.46,2547,356.71,2278.42,0.773463687,0.863091554,63.47822554,1219.9482
42.1,Male,69.23,1.87,187.97,165.16,65.15,1.39,1502.45,Strength,22.79964789,3.04,2.01,19.8,1895,358.76,2097.23,0.814281062,0.878650849,53.44580377,997.3528
